fileId,orgin_fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
text_681307e13e005f9fe2f960ff124ef01c.txt,681307e13e005f9fe2f960ff124ef01c,G7拒成反华集团，拜登强烈要求打击中国，默克尔马克龙带头反对,https://baijiahao.baidu.com/s?id=1702617301731061519&wfr=spider&for=pc,,,,资讯看板,2021/6/15,2021,baijiahao.baidu.com,百家??,3,,,zh,德国,,,,,,,,,,
text_0dc34db6342e94871531f3d4e4609942.txt,0dc34db6342e94871531f3d4e4609942,欧洲天然气荒，老百姓或挨冷过冬，为何德国还不允许北溪二号通气,https://baijiahao.baidu.com/s?id=1717737979605958584&wfr=spider&for=pc,,,,照理拍案,2021/11/29,2021,baijiahao.baidu.com,百家??,54,,,zh,德国,,,,,,,,,,
text_eed2990d7c2449afdaad3cf72e14c409.txt,eed2990d7c2449afdaad3cf72e14c409,中国制造VS德国制造，祖国，你是我的骄傲！,https://baijiahao.baidu.com/s?id=1582191934903137581&wfr=spider&for=pc,,,,黑科技来了,2017/10/25,2017,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_4c04ad0df33417fc1ab92c83829fa98a.txt,4c04ad0df33417fc1ab92c83829fa98a,默克尔：德国大力发展新能源电动汽??https://www.in-en.com/article/html/energy-2221957.shtml,"默克??德国,新能??电动汽车",默克尔：德国大力发展新能源电动汽车国际能源要??能源要闻 国际能源??能源资讯中心国际能源要闻栏目提供最新最全的国际能源要闻资讯信息，涵盖国际能源要闻动态信息、国际能源要闻研究，国际能源要闻分析国际能源要闻新闻资讯等信息。能源资??新华网??作者：新华??新华??2014-12-03,2014,www.in-en.com,国际能源??,1900/1/0,,,zh,德国,,,,,,,,,,,,,,
text_9f813115597342c5641009d734a21ce9.txt,9f813115597342c5641009d734a21ce9,新能源新闻：默克尔的新能源计划_小眼观天_新浪博客,http://blog.sina.com.cn/s/blog_485a6e6d0100lgtk.html,"新能源新闻：默克尔的新能源计划_小眼观天_新浪博客,小眼观天,风电,新能??德国能源战略,杂谈",新能源新闻：默克尔的新能源计划_小眼观天_新浪博客，小眼观天，,,小眼观天,2010/9/20,1905/7/2,blog.sina.com.cn,新浪博客,15,0,,0,zh,德国,,,,,,,,,
text_eb94c348a9e31a86acf04a528af55b11.txt,eb94c348a9e31a86acf04a528af55b11,德国新总理朔尔茨过去访华二三事：特别关注交通、金融、新能源等领??https://baijiahao.baidu.com/s?id=1718750159326361663&wfr=spider&for=pc,,,,人民资讯,2021/12/10,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_ca3653dc764cd0471a3123963c0e6ad7.txt,ca3653dc764cd0471a3123963c0e6ad7,默克尔：碳定价是德国实现气候目标的最有效途径,https://baijiahao.baidu.com/s?id=1639487960592238685&wfr=spider&for=pc,,,,新华网客户端,2019/7/19,2019,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_437afd8d64cb3425208cf15d7e4df1af.txt,437afd8d64cb3425208cf15d7e4df1af,德国宣布2045年实现碳中和 默克尔为何不断加??https://baijiahao.baidu.com/s?id=1699096772231511548&wfr=spider&for=pc,,,,新浪财经,2021/5/7,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_47c9d05520b6760f98ccff897a01d3b2.txt,47c9d05520b6760f98ccff897a01d3b2,德国经济复苏计划获批 重点支持数字化和环保项目,https://baijiahao.baidu.com/s?id=1703311193484247020&wfr=spider&for=pc,,,,人民资讯,2021/6/23,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_c7bf67a485e5fc08dbc80983ad4c1487.txt,c7bf67a485e5fc08dbc80983ad4c1487,再会！老朋友默克尔,https://www.163.com/dy/article/GR3L1MVD0552C1ET.html,"默克??基民??习近??德国政府,欧盟",再会！老朋友默克尔，默克尔，基民盟，习近平，德国政府，欧盟,网易,玉渊谭天,2021/12/13,2021,www.163.com,网易,,0,,,zh,德国,,基民盟|欧盟,,,,,,,
text_074937bbf0f07ab41fb573257bdac801.txt,074937bbf0f07ab41fb573257bdac801,中德观察 | 国际国内变局下，默克尔第12次访华有何特殊之处？【走出去智库??https://www.sohu.com/a/339315723_610982,"默克??中德,中国,经济,合作,政治,工业,胡春??联盟??国际,默克??德国,欧盟,特朗??中国",按照德国总理府公布的默克尔行程安排，她在9??日与中国国务院总理李克强的会谈重点将是双边关系、经济政策和国际事务，并将参加中德经济咨询委员会会议和中德对话论坛。在气候政策逐渐成为国际政治议题、环保的交通??,走出去智库CGGT,2019/9/6,2019,www.sohu.com,搜狐,14000,0,0,,zh,德国,,,,,,,,,,,
text_7cabd9a79be3dbc25992bc3ad7d6a6c6.txt,7cabd9a79be3dbc25992bc3ad7d6a6c6,天目观察 点亮 “红绿灯”后 德国新总理朔尔茨如何率众应考？,https://baijiahao.baidu.com/s?id=1718678007265573027&wfr=spider&for=pc,,,,人民资讯,2021/12/9,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_88ac725a684dcdff711c9412b4303971.txt,88ac725a684dcdff711c9412b4303971,德国，要变了??https://new.qq.com/omn/20211110/20211110A08US000.html,"德国，要变了??德国_时政,默克??德国绿党,德国社民??法国_时政,自民??,民智漫谈默克尔之后，德国是否会发生转向？（正文约3377字，预计阅读时间6分钟??1??日，德国总理默克尔对法国进行了“告别访问”。法国总统马克龙为默克尔举行了私人告别仪式。除设宴款待外，马克龙还向…??,,2021-11-10,2021,new.qq.com,腾讯??,,,,zh,德国,,",,,,,,,,,,,,,,,,,,,,,,,
text_cd23ef270c2f2e36a4a06469ffb10372.txt,cd23ef270c2f2e36a4a06469ffb10372,德国“红绿灯”新内阁来了,https://baijiahao.baidu.com/s?id=1717403591885284551&wfr=spider&for=pc,,,,人民资讯,2021/11/25,1905/7/13,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_62ee813a82f75e6bdfa350082c01a1fd.txt,62ee813a82f75e6bdfa350082c01a1fd,德国“红绿灯”组合敲定组阁方案，默克尔继任者是他！,https://baijiahao.baidu.com/s?id=1717618252436106878&wfr=spider&for=pc,,,,王不留写字的地方,2021/11/28,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_071b3d5016070b1820110eca6a5ff96d.txt,071b3d5016070b1820110eca6a5ff96d,“默克尔时代”画上句号！朔尔茨当选德国总理，英媒总结新政府“五大挑战??https://baijiahao.baidu.com/s?id=1718627704104776668&wfr=spider&for=pc,,,,中国经济??2021-12-09,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,,
text_c9fc0a956f3f835f016ac40065bcafb7.txt,c9fc0a956f3f835f016ac40065bcafb7,走出去智库：变局之下 默克尔第12次访华有何特殊？,https://www.sohu.com/a/339779537_114984,"默克??中德""",中国,经济,合作,政治,国际,联盟??工业,贸易,默克??德国,欧盟,"特朗??中国""",按照德国总理府公布的默克尔行程安排，她在9??日与中国国务院总理李克强的会谈重点将是双边关系、经济政策和国际事务，并将参加中德经济咨询委员会会议和中德对话论坛。在气候政策逐渐成为国际政治议题、环保的交??,金融??2019-09-09,2019,www.sohu.com,搜狐,48,0,0.0,,zh,德国,
text_ad6e334fc635933f7b8ce060700b4e1b.txt,ad6e334fc635933f7b8ce060700b4e1b,德国能源革命的失败：搜刮民脂来补贴新能源发展,https://baijiahao.baidu.com/s?id=1584576084039141731&wfr=spider&for=pc,,,,华尔街见??2017-11-20,2017,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_ecf9419d4de5cb0fea1b69099e885d80.txt,ecf9419d4de5cb0fea1b69099e885d80,情况紧急！中国、俄罗斯、英国、德国都已经开始，美国诚意何在??https://baijiahao.baidu.com/s?id=1715764503844829095&wfr=spider&for=pc,,,,人民资讯,2021/11/7,1905/7/13,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_8099f368dd354f71be2a5953afb98d10.txt,8099f368dd354f71be2a5953afb98d10,美德将就“北??2”争端达成协议？德国低碳转型或受??https://www.163.com/dy/article/GFESO4TL0519DDQ2.html,"德国,天然??默克??德国政府,能源",美德将就“北??2”争端达成协议？德国低碳转型或受益，德国，天然气，默克尔，德国政府，能源,网易,第一财经资讯,2021/7/21,2021,www.163.com,网易,,0,,,zh,德国,,天然气|默克尔|能源,,,,,,,,
text_7c576daf57873d33177742eb400d5196.txt,7c576daf57873d33177742eb400d5196,收中方大礼第7天，默克尔火速馈赠普京一厚礼，这下西方要沸腾??https://baijiahao.baidu.com/s?id=1697981502767859293&wfr=spider&for=pc,,,,前沿时刻,2021/4/25,2021,baijiahao.baidu.com,百家??,16,,,zh,德国,,,,,,,,,,,
text_4508f94ae151b13bdc5b3c78a611dfa9.txt,4508f94ae151b13bdc5b3c78a611dfa9,德国新政府经济愿景：2030年关闭所有煤电厂大力推进电动车普??https://baijiahao.baidu.com/s?id=1717347002612772089&wfr=spider&for=pc,,,,湘湘带你看社??2021-11-25,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,,
text_86316edd2471c08370e347daf0b954ed.txt,86316edd2471c08370e347daf0b954ed,“后默克尔时代”德企对中国市场热情未减??https://baijiahao.baidu.com/s?id=1715751566979453448&wfr=spider&for=pc,,,,北晚在线,2021/11/7,1905/7/13,baijiahao.baidu.com,百家??,3,,,zh,德国,,,,,,,,,,,
text_63f7817bfb0f1e337c75a181e11f8fd1.txt,63f7817bfb0f1e337c75a181e11f8fd1,拜登发现事情不简单！德国刚在欧盟喊话普京，默克尔送中方一大礼,https://baijiahao.baidu.com/s?id=1704046720241880821&wfr=spider&for=pc,,,,前沿时刻,2021/7/1,2021,baijiahao.baidu.com,百家??,1,,,zh,德国,,,,,,,,,,
text_ca253ea65ad06f0526c5493baa793420.txt,ca253ea65ad06f0526c5493baa793420,默克尔、马克龙在达沃斯说了什么？绿色经济、数字经济将引领疫后复苏,https://baijiahao.baidu.com/s?id=1690032949790974117&wfr=spider&for=pc,,,,第一财经,2021/1/27,2021,baijiahao.baidu.com,百家??,1,,,zh,德国,,,,,,,,,,
text_949b5a487c56830c842df21ccc2c2736.txt,949b5a487c56830c842df21ccc2c2736,全球统一碳定价体系利好谁??https://xueqiu.com/2971665850/179204952,"全球统一碳定价体系利好谁??事件 当地时间5??日，德国总理默克尔出席第12届彼得斯堡气候对话。她表示，尽管各国限制碳排放面临的条件千差万别，但实??..,雪球",事件 当地时间5??日，德国总理默克尔出席第12届彼得斯堡气候对话。她表示，尽管各国限制碳排放面临的条件千差万别，但实现全球气候目标需要“国际团结合作”。默克尔呼吁制定全球统一的碳定价体系，并强调“这将有助于控制全球二氧化碳的排放，发达国家??025年每年通过不同渠道共同调动1000亿美...,,Meyes,2021/5/7,2021,xueqiu.com,雪球??,,,,zh,德国,,,,,,,,,,,
text_78e5e5f36ae6a678057f7c2403311b87.txt,78e5e5f36ae6a678057f7c2403311b87,默克尔新年致辞呼吁竭尽所能应对气候变??https://www.sohu.com/a/364296243_100108650,"默克??中国,绿色,双??低碳,能源,排放??全球,基金,气??消息资讯,默克??双总河,中化能源,以色??中国低碳??,近日，国际非政府组织“全球碳计划”发布的报告显示??1世纪初，全球二氧化碳排放量每年增加超3%??010年以来增加趋势有所放缓，增长率保持在年??.9%??019年全球二氧化碳排放量预计增幅??.6%，??,中国低碳??2020-01-02,2020,www.sohu.com,搜狐,35.0,0,0,,zh,德国,,",,,,,,,,,,,,,,,,,,,,,,,
text_6e0120dd4438c69f2125259b25e20bbe.txt,6e0120dd4438c69f2125259b25e20bbe,果然被默克尔说中了！中美罗马会晤刚结束，“依赖中国”传遍全??https://baijiahao.baidu.com/s?id=1715511567065076003&wfr=spider&for=pc,,,,人民资讯,2021/11/4,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_a8ae7430ecc16c042597eab3b683d1bb.txt,a8ae7430ecc16c042597eab3b683d1bb,美德将就“北??2”争端达成协??德国低碳转型加??https://baijiahao.baidu.com/s?id=1705914304723151854&wfr=spider&for=pc,,,,新浪财经,2021/7/22,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_f9dc727614f3584b3e12cff31145304f.txt,f9dc727614f3584b3e12cff31145304f,默克尔：发达国家对气候保护负有特殊责??https://baijiahao.baidu.com/s?id=1715279391301575103&wfr=spider&for=pc,,,,澎湃新闻,2021/11/2,2021,baijiahao.baidu.com,百家??,1,,,zh,德国,,,,,,,,,,,
text_4c129f1c9770db5c8a474176311e2fe4.txt,4c129f1c9770db5c8a474176311e2fe4,果然没让默克尔失望，卸任典礼闭幕第四天，中方火速兑现重要承??https://baijiahao.baidu.com/s?id=1716206092473561788&wfr=spider&for=pc,,,,资讯快递号,2021/11/13,1905/7/13,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_20629e996f7f72038e837869203741ea.txt,20629e996f7f72038e837869203741ea,德国计划2030年之前将其碳排放量较1990年减??5%,https://baijiahao.baidu.com/s?id=1699544635352495743&wfr=spider&for=pc,,,,同花顺财??2021-05-12,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_965828941cdd9e234f65d015320ec638.txt,965828941cdd9e234f65d015320ec638,德国总理默克尔表示德国将继续为应对气候变化和保护生物多样性做贡献,https://www.sohu.com/na/462541379_115239,"排放""",多样??生物,欧盟,目标,气??政策,保护,德国,默克??温室气体,欧盟,气??德国,默克??,据默克尔介绍，德国在制定气候政策方面身体力行，履行了自己的职责、也符合欧洲提出的各项目标：“德国的温室气体排放??990年相比已经减少了40%，欧盟到2050年实现‘碳中和’的计划自然也包括德国。默克尔表示，??,,2021/4/23,2021,www.sohu.com,搜狐,,0.0,,,zh,德国
text_cb6f958adc7395ab302c4acdd03b3304.txt,cb6f958adc7395ab302c4acdd03b3304,德国或于2038年前停用煤电 彻底淘汰煤炭能源,https://baijiahao.baidu.com/s?id=1623823239523070059&wfr=spider&for=pc,,,,海外??2019-01-27,1905/7/11,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_084faf16581c5c9b6b7c7ee688420567.txt,084faf16581c5c9b6b7c7ee688420567,德国强推“最后的煤电”，媒体称政府推进绿色经济“并不诚心??https://baijiahao.baidu.com/s?id=1670262139645324681&wfr=spider&for=pc,,,,新浪财经,2020/6/23,2020,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_7f7f54953c394b777415057712192473.txt,7f7f54953c394b777415057712192473,德国拟斥??00亿欧??2038年前淘汰燃煤发电,https://baijiahao.baidu.com/s?id=1655980440422614814&wfr=spider&for=pc,,,,全国能源信息平台,2020/1/17,2020,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_900d795083a44779df94fbddcd0a9c69.txt,900d795083a44779df94fbddcd0a9c69,默克尔：德国2038年之前淘汰燃煤发电，欢迎美国再次协助应对气候危??https://baijiahao.baidu.com/s?id=1697749920805421125&wfr=spider&for=pc,,,,界面新闻,2021/4/22,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_870771b4dcc6bcfd6a17f8086c971f50.txt,870771b4dcc6bcfd6a17f8086c971f50,默克尔承诺延长核电站使用??https://news.bjx.com.cn/html/20100115/240905.shtml,"默克尔承诺延长核电站使用??核电,,",默克尔承诺延长核电站使用期，德国总理默克??4日表示，将与核电站运营商进行会谈，延长核电站的使用期，作为总体能源概念的一部分。德国总理安吉??默克??AngelaMerkel)14日表示，遵守诺言，延长核电站的使用期，并与核电站运营商进行会谈。默,互联??,2010/1/15,2010,news.bjx.com.cn,北极星网,,,,,zh,德国,,,,,,,,,,,
text_34f5bb2ec5ba77b7dd8c7f35581f4245.txt,34f5bb2ec5ba77b7dd8c7f35581f4245,德国再关3所核电??但真正“退核”还需20??https://www.163.com/dy/article/GSJVTU2T0514EGPO.html,"核电??德国,默克??能源,下萨克森??,德国再关3所核电??但真正“退核”还需20年，核电站，德国，默克尔，能源，下萨克森??网易,看看新闻Knews,2022-01-01,2022,www.163.com,网易,,3,,,zh,德国,,默克尔|能源|下萨克森??",,,,,,,,,,,,,,,,,,,,,,,
text_f592e8256d0653473bfb50e313182f2d.txt,f592e8256d0653473bfb50e313182f2d,“北??2”一波三折：德国暂停认证程序，通气或延至明??https://baijiahao.baidu.com/s?id=1716679045227901856&wfr=spider&for=pc,,,,澎湃新闻,2021/11/17,1905/7/13,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_a913619706ede053e5c8801ea4741c78.txt,a913619706ede053e5c8801ea4741c78,冻死事小，失节事大？德国欲抱紧美国大腿、抛弃默克尔政治遗产,https://baijiahao.baidu.com/s?id=1720350812230834594&wfr=spider&for=pc,,,,人民资讯,2021/12/28,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,
text_2a3dde9e763546d6a292629f0ebab74a.txt,2a3dde9e763546d6a292629f0ebab74a,德国政府关闭3座核电站 仅剩3座仍在营??https://baijiahao.baidu.com/s?id=1720707028416029870&wfr=spider&for=pc,,,,中国经济??2022-01-01,2022,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,,
text_27d06e7ef63513befe6fe639c3c00dcb.txt,27d06e7ef63513befe6fe639c3c00dcb,外媒：德国即将关??座核电站,https://www.163.com/dy/article/GSK78L9M05498GIL.html,"德国""",默克??核电??核电,"福岛""",外媒：德国即将关??座核电站，德国，默克尔，核电站，核电，福??网易,冰点大咖,2022/1/1,2022,www.163.com,网易,,0,,,zh,德国,,默克尔|福岛,,,,,,
text_135566c86fe2c80d4ae841876591b8c3.txt,135566c86fe2c80d4ae841876591b8c3,默克尔走了，缝合的德国未来在哪？,https://baijiahao.baidu.com/s?id=1718859626620249927&wfr=spider&for=pc,,,,时代微观??2021-12-11,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_0fec00495b2617d5cc1a5a49b7d79765.txt,0fec00495b2617d5cc1a5a49b7d79765,习近平会见德国总理默克??加强电动汽车合作,https://www.sohu.com/a/83057296_117058,德国  合作  中国  ,昨天，国家主席习近平在京会见德国总理默克尔。习近平指出，双方要把好方向，拉紧互信纽带。要把握合作主流，相向而行，照顾彼此核心利益和关切，确保中德关系不偏离健康发展轨道??,EV视界,2016/6/14,2016,www.sohu.com,搜狐,17,51,,,zh,德国,,,,,,,,,,
text_8e1d596c23686dc99623f86ccb5a1619.txt,8e1d596c23686dc99623f86ccb5a1619,默克尔誓言德国2020年实现百万电动车目标,https://www.sohu.com/a/207032949_114771,电动?? ,德国总理安格拉?默克尔（AngelaMerkel）誓言要加快德国向电动汽车的转型。她????6日的一次采访中表示，如果要??020年前实现100万辆电动汽车的目标，就需要加大力度。大众在柴油排放丑闻??..,,电车之家,2017/11/28,2017,www.sohu.com,搜狐,31,0,,,zh,德国,,,,,,,,,
text_0ec038646711f8e0e182b830d2d5e4b1.txt,0ec038646711f8e0e182b830d2d5e4b1,德国新政府愿景：2030年至????00万辆电动汽车上路,https://baijiahao.baidu.com/s?id=1717386088326836946&wfr=spider&for=pc,,,,十轮??2021-11-25,1905/7/13,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_a46420c2e4817d884f192190d6ac6715.txt,a46420c2e4817d884f192190d6ac6715,默克尔见证大众纯电汽车投产，全程站立演讲未现异常，精神矍??https://baijiahao.baidu.com/s?id=1649279730827546302&wfr=spider&for=pc,,,,闻舞视界,2019/11/5,2019,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
text_bab1f70199afd19d4106cd1d17baac82.txt,bab1f70199afd19d4106cd1d17baac82,「汽车人」默克尔为什么支持德国车企转向电动化,https://baijiahao.baidu.com/s?id=1634461990052356755&wfr=spider&for=pc,,,,汽车人杂??2019-05-25,2019,baijiahao.baidu.com,百家??,1,,,zh,德国,,,,,,,,,,,
text_1cb656c79b358b6e1a64fcea1dda0606.txt,1cb656c79b358b6e1a64fcea1dda0606,德国总理默克尔指出德国欲跑出电动化加速度,https://www.sohu.com/a/355334945_244948,充电?? 汽车  大众  ,今年9??0日，德国联邦政府发布了??030年气候保护计划》，希望??030年将该国温室气体排放量比1990年减??5% 为了实现这一目标，德国政府计划以两种方式促进该国汽车工业的转??一方面，在燃料价??,能源新闻??2019-11-22,2019,www.sohu.com,搜狐,16,0,,,zh,德国,,,,,,,,,,,
text_e1cdf287d377e06bb276409703f1f52f.txt,e1cdf287d377e06bb276409703f1f52f,默克尔希??030年前德国拥有100万电动汽车充电站,https://baijiahao.baidu.com/s?id=1649247429177312858&wfr=spider&for=pc,,,,砍柴??2019-11-04,2019,baijiahao.baidu.com,百家??,4,,,zh,德国,,,,,,,,,,,
text_c14898174d45a2c0819962bb16befe6c.txt,c14898174d45a2c0819962bb16befe6c,默克尔：欧盟终将不再使用俄罗斯天然气，乌克兰应做好准??https://www.163.com/dy/article/GTGVFTI20543VS3Y.html,"默克??乌克??俄罗斯天然气,欧盟,普京",默克尔：欧盟终将不再使用俄罗斯天然气，乌克兰应做好准备，默克尔，乌克兰，俄罗斯天然气，欧盟，普京,网易,青草香氕,2022/1/12,1905/7/14,www.163.com,网易,,200,,,zh,德国,,普京,,,,,,,,
text_e7ebb2c334b957eb9c7cc0e933524e33.txt,e7ebb2c334b957eb9c7cc0e933524e33,默克尔告诉泽连斯基，再过25年，欧洲将不再依赖俄罗斯天然??https://xw.qq.com/partner/vivoscreen/20210823A035UZ/20210823A035UZ00?isNews=1,"默克尔告诉泽连斯基，再过25年，欧洲将不再依赖俄罗斯天然??腾讯腾讯??腾讯??,默克尔告诉泽连斯基，再过25年，欧洲将不再依赖俄罗斯天然??,俄罗斯观察??2021-08-23,2021,xw.qq.com,腾讯新闻,,,,,zh,德国,,",,,,,,,,,,,,,,,,,,,,,,,
text_616e9a0ad9b7a56dbcfab60e2a49bc6e.txt,616e9a0ad9b7a56dbcfab60e2a49bc6e,默克尔妥协了，亏本也要买美国天然??https://zhuanlan.zhihu.com/p/47501354,"天然??美国""","石油""",今日热点：默克尔妥协了，亏本也要买美国天然气德国总理默克尔近日提出，愿意向美国液化天然气（LNG）开放德国市场大门。长期以来，德国因坚持从俄罗斯进口能源而受到美国施压。此举被视为默克尔向特朗普的一次重??,远方的狮??2018-10-24,2018,zhuanlan.zhihu,知乎专栏,,2,4,,zh,德国,,,,,,,,,,,
text_f8c67fe0ba67cfabfee5418815727ea9.txt,f8c67fe0ba67cfabfee5418815727ea9,法媒：默克尔就北溪二线项目安抚乌克兰未奏??https://baijiahao.baidu.com/s?id=1708933359131860362&wfr=spider&for=pc,,,,参考消??2021-08-24,2021,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,,
text_754e4ac66a5e050a205d4f22c6dc35ed.txt,754e4ac66a5e050a205d4f22c6dc35ed,默克尔表态：天然气价格上涨与俄罗斯无关，欧盟要反省自己的行为,https://www.163.com/dy/article/GNT4RI8F05529LNH.html,"默克??天然??俄罗??欧盟,俄罗斯天然气",默克尔表态：天然气价格上涨与俄罗斯无关，欧盟要反省自己的行为，默克尔，天然气，俄罗斯，欧盟，俄罗斯天然气,网易,宝儿情感??2021-11-03,2021,www.163.com,网易,,13,,,zh,德国,,,,,,,,,,
text_a049ef1622ef35d049cdfab9e44b558e.txt,a049ef1622ef35d049cdfab9e44b558e,情况不妙？普京给欧盟断气，德国天然气价格飙升，默克尔很无??https://www.163.com/dy/article/GS6AQIRT0534QA9S.html,"普京,默克??欧盟,德国",情况不妙？普京给欧盟断气，德国天然气价格飙升，默克尔很无奈，普京，默克尔，欧盟，德国,网易,美洲报姐,2021/12/26,2021,www.163.com,网易,,198,,,zh,德国,,,,,,,,,,
text_ce16ecdf2565b20aba0454dbb4fc3996.txt,ce16ecdf2565b20aba0454dbb4fc3996,美媒：默克尔在俄罗斯天然气管道问题寸步不??拜登打哈哈称朋友允许分歧,https://baijiahao.baidu.com/s?id=1705417467134510359&wfr=spider&for=pc,,,,中国小康??2021-07-16,2021,baijiahao.baidu.com,百家??,36,,,zh,德国,,,,,,,,,,,
text_bb6fc6f1a3c549def0313a2cb3d88983.txt,bb6fc6f1a3c549def0313a2cb3d88983,提早通知？默克尔称欧盟终将不再使用俄天然气，乌克兰应做好准备,https://baijiahao.baidu.com/s?id=1708950216930765517&wfr=spider&for=pc,,,,环球??2021-08-24,2021,baijiahao.baidu.com,百家??,10,,,zh,德国,,,,,,,,,,,
text_2db2e168d73c950b00275b7397850783.txt,2db2e168d73c950b00275b7397850783,风向变了？德国宣布“全面去核”，中国决心开发新能源,https://baijiahao.baidu.com/s?id=1713853010714980776&wfr=spider&for=pc,,,,冯鸿麟档案室,2021/10/17,1905/7/13,baijiahao.baidu.com,百家??,4,,,zh,德国,,,,,,,,,,
text_eabbf764ac0fcbbfd935e034cb497d30.txt,eabbf764ac0fcbbfd935e034cb497d30,默克尔下台前再干把大的！美国的威胁无效，铁了心要跟东方合??https://baijiahao.baidu.com/s?id=1685863261379098133&wfr=spider&for=pc,,,,新觉观察,2020/12/12,2020,baijiahao.baidu.com,百家??,1,,,zh,德国,,,,,,,,,,,
text_text_e09148fe163752eed3a8737df05ea74a.txt,text_e09148fe163752eed3a8737df05ea74a,能源危机之下，德国仍坚持明年全面弃核，谁给的勇气??https://xw.qq.com/cmsid/20211014A07MLX00?pgv_ref=baidutw&ivk_sa=1023197a,"法国_时政,德国_时政,欧洲_时政,核电??默克??能源危机之下",能源危机之下，德国仍坚持明年全面弃核，谁给的勇气？，德国淘汰了核电和煤电之后，要靠什么发电？近日全球多国陷入能源危机，在欧洲天然气价和电价飙升之际，法国??0个欧盟国家致信欧盟委员会，要求将核能列为绿色能源，从而鼓励对核能的投资。致信由欧洲核能大户法…??,正观新闻,2021/10/14,2021,xw.qq.com,腾讯新闻,,,,,zh,德国,,,,,,,,,,,
text_9a5a0183b968c9c18d367180a11647dc.txt,9a5a0183b968c9c18d367180a11647dc,欧洲“火车头”危机浮现？后默克尔时代：德国经济转型步步惊??https://baijiahao.baidu.com/s?id=1715939286320053281&wfr=spider&for=pc,,,,财联??2021-11-09,2021,baijiahao.baidu.com,百家??,3,,,zh,德国,,,,,,,,,,,,
text_3e40bf45ee6674977fbdc9da01f212fc.txt,3e40bf45ee6674977fbdc9da01f212fc,退出核电和煤电??德国人交着欧洲最贵的电费却依然缺??https://baijiahao.baidu.com/s?id=1709235251860509296&wfr=spider&for=pc,,,,新浪财经,2021/8/28,2021,baijiahao.baidu.com,百家??,1,,,zh,德国,,,,,,,,,,,
text_text_7c2f4d4c381c29515356654400172cbd.txt,text_7c2f4d4c381c29515356654400172cbd,能源危机之下，德国仍坚持明年全面弃核，谁给的勇气??https://xw.qq.com/cmsid/20211014A07MLX00?pgv_ref=baidutw,"法国_时政,德国_时政,欧洲_时政,核电??默克??能源危机之下",能源危机之下，德国仍坚持明年全面弃核，谁给的勇气？，德国淘汰了核电和煤电之后，要靠什么发电？近日全球多国陷入能源危机，在欧洲天然气价和电价飙升之际，法国??0个欧盟国家致信欧盟委员会，要求将核能列为绿色能源，从而鼓励对核能的投资。致信由欧洲核能大户法…??,正观新闻,2021/10/14,2021,xw.qq.com,腾讯新闻,,,,,zh,德国,,,,,,,,,,,
text_87d52935b1817431fd67e1b922599141.txt,87d52935b1817431fd67e1b922599141,境外媒体关注：默克尔访华夯实双边经贸合作,https://baijiahao.baidu.com/s?id=1643980622186879140&wfr=spider&for=pc,,,,参考消??2019-09-07,2019,baijiahao.baidu.com,百家??,0,,,zh,德国,,,,,,,,,,,
