fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category
7d8bdc60-f02d-41e5-b36d-1a4ca6571967,习近平：中国坚持走生态优先、绿色低碳的发展道路--时政--人民网,http://politics.people.com.cn/n1/2021/0422/c1024-32085295.html,习近平 生态文明 低碳 生态优先 绿色 中华人民共和国宪法 发展道路 重要讲话 国家主席 中国特色社会主义,国家主席习近平22日晚在北京以视频方式出席领导人气候峰会并发表重要讲话。 习近平指出，中国将生态文明理念和生态文明建设写入《中华人民共和国宪法》，纳入中国特色社会主义总体布局。中国以生态文明思想,,,2021/4/22,2021,people.com.cn,人民网,,,,,zh,中国,,
b7a931ca-79f5-40c0-8bbb-18f062a97fe3,习近平：咬定目标脚踏实地埋头苦干久久为功?为黄河永远造福中华民族而不懈奋斗,http://sd.people.com.cn/n2/2021/1022/c166188-34970191.html,,原标题：习近平在深入推动黄河流域生态保护和高质量发展座谈会上强调咬定目标脚踏实地埋头苦干久久为功为黄河永远造福中华民族而不懈奋斗韩正出席并讲话中共中央总书记、国家主席、中央军委主席习近平22日下午在山,,,2021/10/22,2021,people.com.cn,人民网,,,,,zh,中国,,
fe88f81b-1e44-4952-8069-1a0390d8a6ca,习近平谈资源安全：全面促进资源节约集约利用--专题报道-人民网,http://cpc.people.com.cn/xuexi/gb/n1/2018/0816/c385474-30233113.html,",习近平谈资源安全：全面促进资源节约集约利用--专题报道",“学习路上”大型网络数据库 点击进入【学习路上按】坚持总体国家安全观，是习近平新时代中国特色社会主义思想的重要内容。党的十九大报告强调，统筹发展和安全，增强忧患意识，做到居安思危，习近平谈资源安全：全面促进资源节约集约利用--专题报道,,,2018/8/16,2018,people.com.cn,人民网,,,,,zh,中国,,
fe811067-13d8-44a8-bcfd-93b2a19d2a68,习近平：坚持绿色发展是发展观的一场深刻革命--专题报道-人民网,http://cpc.people.com.cn/xuexi/n1/2018/0224/c385476-29831795.html,",习近平：坚持绿色发展是发展观的一场深刻革命--专题报道",“学习路上”大型网络数据库 点击进入【学习路上按】党的十八大以来，习近平同志关于社会主义生态文明建设的一系列重要论述，立意高远，内涵丰富，思想深刻，对于我们深刻认识生态文明建设的，习近平：坚持绿色发展是发展观的一场深刻革命--专题报道,,,2018/2/24,2018,people.com.cn,人民网,,,,,zh,中国,,
e8ec967a-21ac-45b5-b4a3-48d5d0b42292,习近平谈能源产业：走绿色低碳发展道路--专题报道-中国共产党新闻网,http://cpc.people.com.cn/n1/2021/0923/c441092-32234336.html,",习近平谈能源产业：走绿色低碳发展道路--专题报道",13日上午，习近平总书记来到国家能源集团榆林化工有限公司考察，走进中心控制室、来到项目现场，了解煤炭综合利用等情况。他强调，能源产业要继续发展，否则不足以支撑国家现代化。煤炭能源发展要转化升级，走，习近平谈能源产业：走绿色低碳发展道路--专题报道,,,2021/9/23,2021,people.com.cn,人民网,,,,,zh,中国,,
e565a95e-a2cb-4fdc-ab71-58260c4d267d,习近平：生态环境保护是功在当代、利在千秋的事业--专题报道-人民网,http://cpc.people.com.cn/xuexi/n/2015/0805/c385474-27412488.html,",习近平：生态环境保护是功在当代、利在千秋的事业--专题报道",学习路上按：中共十八大以来，以习近平为总书记的新一届中央领导集体，带领全党全国各族人民积极应对前进道路上的困难和挑战，坚定不移深化改革开放，大力推进国家治理体系和治理能力现代化建设，凝聚起实现中华民族，习近平：生态环境保护是功在当代、利在千秋的事业--专题报道,,,2015/8/5,2015,people.com.cn,人民网,,,,,zh,中国,,
e0d7d1f9-4323-4779-833b-45f44e4602a6,习近平谈生态文明--独家稿件-人民网,http://cpc.people.com.cn/n/2014/0829/c164113-25567379.html,",习近平谈生态文明--独家稿件",【编者按】党的十八大以来，习近平总书记从中国特色社会主义事业五位一体总布局的战略高度，对生态文明建设提出了一系列新思想、新观点、新论断。这些重要论述为实现中华民族永续发展和中华民族伟大复兴的中国梦规划，习近平谈生态文明--独家稿件,,,2014/8/29,2014,people.com.cn,人民网,,,,,zh,中国,,
fb99ef32-7541-4665-8442-4ea1888c389c,习近平阐述气候变化义利观：以“最大的决心”推动绿色发展--专题报道-人民网,http://cpc.people.com.cn/xuexi/n/2015/1201/c385475-27877051.html,",习近平阐述气候变化义利观：以“最大的决心”推动绿色发展--专题报道",11月30日，国家主席习近平在巴黎出席气候变化巴黎大会开幕式并发表重要讲话。新华社记者黄敬文摄中国共产党新闻网北京12月1日电 国家主席习近平30日在巴黎出席气候变化巴黎大会开幕式并发表题为，习近平阐述气候变化义利观：以“最大的决心”推动绿色发展--专题报道,,,2015/12/1,2015,people.com.cn,人民网,,,,,zh,中国,,
29ee4fda-6489-48ee-9578-0d16023df27b,习近平：践信守诺，携手各国走绿色、低碳、可持续发展之路--时政--人民网,http://politics.people.com.cn/n1/2021/1030/c1024-32269246.html,习近平 低碳 绿色 可持续发展 重要讲话 达峰 国家主席 表率 推进经济 视频,国家主席习近平30日在北京以视频方式出席二十国集团领导人第十六次峰会第一阶段会议并发表重要讲话。习近平强调，中国一直主动承担与国情相符合的国际责任，积极推进经济绿色转型，不断自主提高应对气候变化行,,,2021/10/30,2021,people.com.cn,人民网,,,,,zh,中国,,
c308bf1c-478f-4a2c-aa39-46f769b7ec44,习近平：要加快形成绿色低碳交通运输方式--时政--人民网,http://politics.people.com.cn/GB/n1/2021/1014/c1024-32254060.html?ivk_sa=1024320u,低碳 习近平 绿色 交通运输 国家主席 出行 轻量化 新能源 视频 联合国,国家主席习近平14日晚以视频方式出席第二届联合国全球可持续交通大会开幕式并发表主旨讲话。 习近平强调，建立绿色低碳发展的经济体系，促进经济社会发展全面绿色转型，才是实现可持续发展的长久之策。要加,,,2021/10/14,2021,people.com.cn,人民网,,,,,zh,中国,,
0306e0a4-e073-4d7b-8fa4-4b32b377213a,言出必行?习近平强调走绿色低碳发展之路--独家稿件-中国共产党新闻网,http://cpc.people.com.cn/n1/2021/1103/c164113-32272324.html,",言出必行?习近平强调走绿色低碳发展之路--独家稿件",2021年11月1日，国家主席习近平向《联合国气候变化框架公约》第二十六次缔约方大会世界领导人峰会发表书面致辞。今年以来，习近平在多个场合一以贯之强调坚持走生态优先、绿色低碳发展道路。，言出必行 习近平强调走绿色低碳发展之路--独家稿件,,,2021/11/3,2021,people.com.cn,人民网,,,,,zh,中国,,
3eb0699d-4930-44e5-8b9d-20028596b900,建设清洁美丽世界，习近平这些话字字珠玑, https://m.gmw.cn/2019-07/03/content_32971012.htm,尊崇自然 习近平 美丽世界 低碳 国际社会,国际社会应携手同行，坚持走绿色、低碳、可持续发展之路，共同迈向清洁美丽的世界，人类文明也才会愈加精彩。——2018年4月10日，在海南博鳌出席博鳌亚洲论坛2018年年会开幕式并发表题为《开放共创繁荣 创新引领未来》的主旨演讲,,,2019/7/3,2019,gmw.cn,光明网,,,,,zh,中国,,
b4394ffc-3b5d-4d4f-857d-598748bb34ea,习近平：决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利——在中国共产党第十九次全国代表大会上的报告-新华网,http://www.xinhuanet.com/politics/19cpcnc/2017-10/27/c_1121867529.htm,习近平,习近平：决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利——在中国共产党第十九次全国代表大会上的报告 ---夺取新时代中国特色社会主义伟大胜利,,,2017/10/27,2017,xinhuanet.com,新华网,,,,,zh,中国,,
44b8e30f-7ce7-4746-a684-097d2c661ce1,习近平在气候变化巴黎大会开幕式上的讲话（全文）-新华网, http://www.xinhuanet.com/world/2015-12/01/c_1117309642.htm,"巴黎,中国,可持续发展,气候变化,应对",,,,2015/1/12,2015,xinhuanet.com,新华网,,,,,zh,中国,,
6efcc236-3004-49d3-bab4-db650e28656d,《习近平总书记系列重要讲话读本》全文-新华网,http://www.xinhuanet.com/politics/2014-10/13/c_127090941_6.htm,"总书记,重要讲话,中国特色社会主义,讲话精神,科学发展观",《习近平总书记系列重要讲话读本》全文 ---在党的十八大以来治国理政新的实践中，习近平总书记发表了一系列重要讲话。为推动全党深入学习贯彻习近平总书记系列重要讲话精神，切实用讲话精神武装头脑、指导实践、推动工作，中央宣传部组织编写了《习近平总书记系列重要讲话读本》。,,,2014/10/13,2014,xinhuanet.com,新华网,,,,,zh,中国,,
e685f470-204b-42f5-bef3-af82d3393687,习近平系列重要讲话读本：实现实实在在没有水分的增长--观点--人民网,http://opinion.people.com.cn/n/2014/0709/c373228-25257989.html,,发展才能自强，发展是解决我国所有问题的关键。当前，我国发展仍处于大有可为的重要战略机遇期，经济持续健康发展具有很多有利条件；同时也要看到，我国经济正处于增长速度换挡期、结构调整阵痛期和前期刺激政策,,,2014/7/9,2014,people.com.cn,人民网,,,,,zh,中国,,
e9f93f52-2ff6-4e79-9a00-53bd6ea41205,习近平：中方计划2030年左右达到二氧化碳排放峰值--时政--人民网,http://politics.people.com.cn/n/2014/1116/c70731-26034449.html,"习近平,二十国集团,中方,二氧化碳排放,化石能源,石油库存,贸易保护主义,能源合作,气候变化,能效",习近平出席二十国集团领导人第九次峰会第二阶段会议 会议宣布中国主办2016年二十国集团领导人峰会 二十国集团领导人第九次峰会16日在澳大利亚布里斯班继续举行。国家主席习近平出席并发表讲话。,,,2014/11/16,2014,people.com.cn,人民网,,,,,zh,中国,,
52f69b25-e08d-4f89-94ed-ae6d3495c32e,习近平的“两山论”，让世界读懂“美丽中国”, https://m.gmw.cn/2020-06/06/content_33891523.htm,退化土地 世界环境日 美丽世界 金山银山 主场,浙江是习主席提出的“绿水青山就是金山银山”理念的起源地和率先实践地。——2016年，联合国环境规划署发布《绿水青山就是金山银山：中国生态文明战略与行动》报告。老挝自然资源与环境部部长宋玛·奔舍那说：“中老山水相连，我们期望能在澜沧江-湄公河治理开发和水质土壤检测方面与中国同行紧密协作。,,,2020/6/6,2020,gmw.cn,光明网,,,,,zh,中国,,
ee2adac7-ee5a-4ebc-911a-83fda07e352a,打造更加亮丽的北疆风景线（在习近平新时代中国特色社会主义思想指引下——新时代新作为新篇章）,https://politics.gmw.cn/2019-02/27/content_32571336.htm,烯烃项目 共同体意识 校本课程 总书记 2018年,内蒙古稀土转化率和煤炭转化率分别达80.6%和38.4%。一年来，内蒙古自治区上下牢记总书记“三个扎实”的殷殷嘱托，开启经济转型发展、脱贫攻坚、民族团结的新征程，让“模范自治区”绽放出更加夺目的光彩。,,,2019/2/27,2019,gmw.cn,光明网,,,,,zh,中国,,
51070f88-ff8c-4627-b616-890128e38d3d,四天三下团组，习近平这些新提法信息量很大_要闻,https://politics.gmw.cn/2018-03/08/content_27925602.htm,习近平 justify text-indent text-align style,每年两会，习近平总书记的下团组活动都备受关注。2018年两会开启不满一周，从政协联组会到内蒙古、广东代表团，习近平已经三下团组。“小马拉大车”“羊煤土气”“新型政党制度”……习近平这些“新提法”，传递出大量信息，值得认真读一读。,,,2018/3/8,2018,gmw.cn,光明网,,,,,zh,中国,,
7e6e6284-04d7-487d-bc3a-d72f188465d3,时政新闻眼丨习近平山西之行三大“看点”,https://m.gmw.cn/2020-05/13/content_33827209.htm,看点 九河 舰载雷达 包覆材料 虎峪河,从暮春到初夏，习近平总书记在45天之内三次出京考察，分别去往浙、陕、晋，覆盖中国东、西、中。习近平这次考察的山西转型综合改革示范区，其使命就是通过先行先试、改革创新，为转型综合改革和能源革命综合改革创造可复制、可推广的经验。,,,2020/5/13,2020,gmw.cn,光明网,,,,,zh,中国,,
8b0f37c9-7159-4826-86e2-7cff8c1067dd,习近平与内蒙古，这几个故事你知道吗, https://politics.gmw.cn/2020-05/23/content_33852688.htm,习近平 蒙古族习俗 内蒙古经济 代表候选人 建设规律,习近平总书记一直牵挂着祖国北疆，党的十八大后，他在5年时间里两次到内蒙古调研，同各族干部群众通信，留下一段段佳话。2019年3月5日，习近平参加他所在的十三届全国人大二次会议内蒙古代表团审议时，着重谈了生态文明建设问题。,,,2020/5/23,2020,gmw.cn,光明网,,,,,zh,中国,,
a4dca7a4-fdca-452a-955f-6d8616cb1f46,“平语”近人——“护蓝”“增绿” 习近平殷之切切-新华网,http://www.xinhuanet.com/politics/2015-12/19/c_1117512995.htm,"习近平,绿水,生态,金山,银山",,,,2015/12/19,2015,xinhuanet.com,新华网,,,,,zh,中国,,
6382d965-9541-49e3-a2fc-2ce9c9ab518c,第一报道 | 习近平的“两山论”，让世界读懂“美丽中国”-新华网,http://www.xinhuanet.com/politics/leaders/2020-06/05/c_1126080329.htm,,第一报道 | 习近平的“两山论”，让世界读懂“美丽中国”-新华网,,,2020/6/5,2020,xinhuanet.com,新华网,,,,,zh,中国,,
3a6608be-eff3-4851-a0e9-d0e87b6f0f27,走进习近平心中“那座城”-新华网,http://www.xinhuanet.com/politics/2015-12/20/c_128549102.htm,"习近平,传承保护,环境执法,市民化,自然历史过程",,,,2015/12/20,2015,xinhuanet.com,新华网,,,,,zh,中国,,
70f1bdde-1d9b-4555-9ad1-9a0f1ec9c114,习近平心中的“城市中国”-新华网, http://www.xinhuanet.com/politics/2015-12/09/c_1117399732.htm,"习近平,城市,城镇,规划,北京市",,,,2015/9/12,2015,xinhuanet.com,新华网,,,,,zh,中国,,
912a192a-d54c-4af6-a952-ae59f1c8170a,习近平：加快推进能源生产和消费革命 增强我国能源自主保障能力-新华网, http://news.xinhuanet.com/politics/2016-12/28/c_1120207142.htm,习近平,,,,2017/7/25,2017,xinhuanet.com,新华网,,,,,zh,中国,,
09844767-5668-4bc7-908a-c966624a0424,习近平：如果破坏生态环境，即使是有需求的产能也要关停--专题报道-人民网,http://cpc.people.com.cn/xuexi/n1/2018/0228/c385476-29838811.html,",习近平：如果破坏生态环境，即使是有需求的产能也要关停--专题报道",“学习路上”大型网络数据库 点击进入【学习路上按】党的十八大以来，习近平同志关于社会主义生态文明建设的一系列重要论述，立意高远，内涵丰富，思想深刻，对于我们深刻认识生态文明建设的，习近平：如果破坏生态环境，即使是有需求的产能也要关停--专题报道,,,2018/2/28,2018,people.com.cn,人民网,,,,,zh,中国,,
abcc051d-e9d3-40c0-8281-b27309952850,习近平谈能源产业：走绿色低碳发展道路--时政--人民网,http://politics.people.com.cn/n1/2021/0914/c1024-32226949.html,能源产业 习近平 低碳 绿色 达峰 发展道路 煤炭能源 中心控制室 国家能源 总书记,13日上午，习近平总书记来到国家能源集团榆林化工有限公司考察，走进中心控制室、来到项目现场，了解煤炭综合利用等情况。他强调，能源产业要继续发展，否则不足以支撑国家现代化。煤炭能源发展要转化升级，走,,,2021/9/14,2021,people.com.cn,人民网,,,,,zh,中国,,
c2d16fb0-b2bc-4aaf-a1ef-048ce95ee493,习近平对神华宁煤煤制油示范项目建成投产作出重要指示--新闻报道-中国共产党新闻网, http://cpc.people.com.cn/n1/2016/1229/c64094-28984530.html,",习近平对神华宁煤煤制油示范项目建成投产作出重要指示--新闻报道",12月28日，神华宁煤集团400万吨/年煤炭间接液化示范项目举行首批产品装车发运仪式，这标志着我国建设全球单套装置最大的煤制油项目取得阶段性成果。据介绍，该项目是基于我国“缺油、少气、富煤”的化石能源，习近平对神华宁煤煤制油示范项目建成投产作出重要指示--新闻报道,,,2016/12/29,2016,people.com.cn,人民网,,,,,zh,中国,,
62c5c602-13de-4f3c-8fb9-7c9ea47d242f,习近平领衔“中财组”?推动中国能源革命--时政--人民网, http://politics.people.com.cn/n/2014/0613/c1001-25147642.html,革命 能源安全 能源战略 能源生产 能源供给 生态环境损害 能源领域 能源技术 能源合作 能源问题,中新社北京6月13日电题：习近平领衔“中财组”推动中国能源革命中新社记者周锐中共中央总书记、中央财经领导小组组长习近平13日主持召开中央财经领导小组第六次会议，研究中国能源安全战略，并提出推动能源消费,,,2014/6/13,2014,people.com.cn,人民网,,,,,zh,中国,,
aa19d1f8-da9b-45ee-8666-534d2c488d73,习近平出席第四届核安全峰会并发表重要讲话--新闻报道-人民网, http://cpc.people.com.cn/n1/2016/0403/c64094-28246978.html,"核安全文化 国际和平与安全 国家主席 重要讲话 峰会 政策主张 国际关系 核设施 核材料 新进展,习近平出席第四届核安全峰会并发表重要讲话--新闻报道",4月1日，第四届核安全峰会在美国首都华盛顿举行。国家主席习近平出席并发表题为《加强国际核安全体系，推进全球核安全治理》的重要讲话。新华社发4月1日，第四届核安全峰会在美国首都华盛顿举行。国家主席习近平，习近平出席第四届核安全峰会并发表重要讲话--新闻报道,,,2016/4/3,2016,people.com.cn,人民网,,,,,zh,中国,,
297315a9-9392-4de0-b5c9-ad4639ad39e4,习近平将在第三届核安全峰会提中国核安全观--能源--人民网,http://energy.people.com.cn/n/2014/0324/c71661-24719980.html,"核安全峰会,习近平 核安全 安全观 核材料 中国的发展 中方愿 中欧关系 峰会 中国改革 中方希望",昨天，正在荷兰访问的中国国家主席习近平会见了荷兰威廉·亚历山大国王。习近平指出，荷兰是欧洲的门户，我选择从荷兰推开欧洲的大门。在出席中荷经贸合作论坛致辞时，习近平表示，我们愿同荷方一道，共促两国关,,,2014/3/24,2014,people.com.cn,人民网,,,,,zh,中国,,
25ef188a-3971-4699-bd9a-c10568a0cffc,习近平向世界展示“中国名片”--新闻报道-中国共产党新闻网, http://cpc.people.com.cn/n1/2017/0803/c64094-29445978.html,",习近平向世界展示“中国名片”--新闻报道",2014年3月24日，第三届核安全峰会在荷兰海牙举行，中国国家主席习近平出席并发表重要讲话。图为习近平抵达峰会会场。 新华社记者龚兵摄6月26日，中国标准动车组“复兴号”首发。 史家民摄（人民视觉，习近平向世界展示“中国名片”--新闻报道,,,2017/8/3,2017,people.com.cn,人民网,,,,,zh,中国,,
0d52f63c-2cbc-4bbd-a3f3-e3e424e90b68,核安全峰会 习近平受邀首个发言-新华网, http://www.xinhuanet.com/world/2014-03/26/c_126315729_3.htm,"核安全,习近平,峰会,核能,核安全观",核安全峰会 习近平受邀首个发言 ---3月24日，第三届核安全峰会在荷兰海牙举行，国家主席习近平出席并发表重要讲话。讲话中，习近平从“利用核能”切入，提出了4个“并重”，表示要坚持“理性、协调、并进”的核安全观。,,,2014/3/26,2014,xinhuanet.com,新华网,,,,,zh,中国,,
201fa4f3-4d94-4f17-b8ea-cde0c90179f2,习近平普京将共同见证中俄核能合作项目开工-新华每日电讯,http://news.xinhuanet.com/mrdx/2021-05/19/c_139956071.htm,,,,,2021/5/19,2021,xinhuanet.com,新华网,,,,,zh,中国,,
37da3b63-7443-4b80-8675-db5bdcf29d63,华龙一号：中国核电“三十而立”　锻造国家名片,http://jjckb.xinhuanet.com/2017-10/22/c_136697013.htm,经济参考报,经济参考报,,,2017/10/22,2017,xinhuanet.com,新华网,,,,,zh,中国,,
4af792d6-d087-49cb-b6ee-af8f50580bf9,习近平就我国核工业创建60周年作出重要指示-新华网, http://www.xinhuanet.com/politics/2015-01/15/c_1114011173.htm,"核工业,和平利用,习近平,李克强,从小到大",,,,2015/1/14,2015,xinhuanet.com,新华网,,,,,zh,中国,,
57dd31b6-357d-4284-b582-05adc66be160,习近平:真抓实干主动作为形成合力?确保中央重大经济决策落地见效--时政--人民网, http://politics.people.com.cn/n/2015/0210/c1024-26542231.html,中央财经领导小组 习近平 真抓实干 重大事项 经济决策 石油战略储备 中共中央政治局常委 自然历史过程 市民化 首都功能,习近平主持召开中央财经领导小组第九次会议强调 真抓实干主动作为形成合力确保中央重大经济决策落地见效 李克强刘云山张高丽出席 新华网北京2月10日电中共中央总书记、国家主席、中央军委主席、中央,,,2015/2/10,2015,people.com.cn,人民网,,,,,zh,中国,,
e7338d29-13d9-4851-9d21-e8c1538ea26d,习近平提“能源生产和消费革命”的深意--评论-人民网,http://cpc.people.com.cn/pinglun/n/2014/0617/c241220-25161629.html,",习近平提“能源生产和消费革命”的深意--评论",中共中央总书记、国家主席、中央军委主席、中央财经领导小组组长习近平6月13日主持召开中央财经领导小组第六次会议，研究我国能源安全战略。习近平发表重要讲话强调，面对能源供需格局新变化、国际能源发展新趋势，习近平提“能源生产和消费革命”的深意--评论,,,2014/6/17,2014,people.com.cn,人民网,,,,,zh,中国,,
a3ed4872-dead-4ae6-8461-cb7687cad745,习近平和拉赫蒙总统共同出席中塔电力和中国—中亚天然气管道合作项目开工仪式--新闻报道-人民网,http://cpc.people.com.cn/n/2014/0914/c64094-25656214.html,",习近平和拉赫蒙总统共同出席中塔电力和中国—中亚天然气管道合作项目开工仪式--新闻报道",9月13日，国家主席习近平同塔吉克斯坦总统拉赫蒙共同出席中塔电力合作项目开工仪式，按照当地习俗，两国元首在二期工程奠基纪念页上签名，一同将纪念页放入金色的金属管，密封后放入水泥墩中并用水泥浇灌。 ，习近平和拉赫蒙总统共同出席中塔电力和中国—中亚天然气管道合作项目开工仪式--新闻报道,,,2014/9/14,2014,people.com.cn,人民网,,,,,zh,中国,,
6509be34-4cc7-4715-aa39-848ce0a1a597,习近平晤普京：尽早启动天然气管道项目--国际--人民网, http://world.people.com.cn/n/2014/0912/c157278-25648837.html,"习近平,天然气管道,天然气供应,上海合作组织峰会,中方愿,元首,杜尚别,联合军演,中俄双方,俄中",昨日，国家主席习近平在杜尚别会见俄罗斯总统普京。 核心提示：国家主席习近平11日在杜尚别会见俄罗斯总统普京。关于两国务实合作，习近平强调，双方要继续促进两国战略性大项目合作，特别是尽早启动中俄西线天,,,2014/9/12,2014,people.com.cn,人民网,,,,,zh,中国,,
161c40cb-f7bf-4e5f-909f-2cd38ffd651a,习近平晤普京?中俄签西线天然气协议--能源--人民网, http://energy.people.com.cn/n/2014/1110/c71661-26000589.html,习近平 天然气项目 天然气管道 俄中 沪港通 一国两制 西线 国家主席 九二共识 俄罗斯总统普京,9日，国家主席习近平在北京钓鱼台国宾馆会见俄罗斯总统普京。新华社记者兰红光摄 据新华社电国家主席习近平9日在钓鱼台国宾馆会见俄罗斯总统普京。 中俄在国际事务中协调配合更加密切 习近平指出，今,,,2014/11/10,2014,people.com.cn,人民网,,,,,zh,中国,,
a325f497-9dbf-4086-8cae-cc7d5bdf78c4,习近平出席上合峰会：中亚天然气管道D线即将开工--时政--人民网,http://politics.people.com.cn/n/2014/0911/c1001-25638688.html,天然气管道 中亚 乌兹别克斯坦 开工仪式 土库曼斯坦 上合 吉尔吉斯斯坦 国家能源安全 霍瓦尔 西气东输,应塔吉克斯坦共和国总统拉赫蒙邀请，国家主席习近平将出席9月11日至12日在塔吉克斯坦杜尚别举行的上海合作组织成员国元首理事会第十四次会议。 中国驻塔吉克斯坦大使范先荣日前在接受新华社记者专访时表,,,2014/9/11,2014,people.com.cn,人民网,,,,,zh,中国,,
6e2bab3a-be1e-4b56-b08d-aa4ee725083b,习近平出席中国—中亚天然气管道D线开工仪式--能源--人民网,http://energy.people.com.cn/GB/71899/389073/,,,,,2014/6/1,2014,people.com.cn,人民网,,,,,zh,中国,,
36f73bc0-9658-4ef6-8f2c-524017fa4bc0,习近平：推进能源价格、石油天然气体制等改革--时政--人民网,http://politics.people.com.cn/n/2015/0210/c70731-26541739.html,"习近平,能源价格,石油天然气,石油战略储备,能源安全,新华视点,改革,中央财经领导小组,国际能源,微博",中新网2月10日电据新华社“新华视点”官方微博消息，习近平10日主持召开中央财经领导小组第九次会议。习近平指出，保障能源安全，要明确责任、狠抓落实、抓出成效，密切跟踪当前国际能源市场出现的新情况新,,,2015/2/10,2015,people.com.cn,人民网,,,,,zh,中国,,
2b712ad8-5049-4375-987b-50641a3363ec,习近平主持中共中央政治局第三十六次集体学习-新华网,http://www.xinhuanet.com/politics/2022-01/25/c_1128299494.htm,习近平,习近平主持中共中央政治局第三十六次集体学习-新华网,,,2022/1/25,2022,xinhuanet.com,新华网,,,,,zh,中国,,
b916f7ca-ba4f-4464-a718-ec48bd1e7cd8,习近平：在深度贫困地区脱贫攻坚座谈会上的讲话--新闻报道-人民网, http://cpc.people.com.cn/n1/2017/0831/c64094-29507970.html,"贫困地区 重要生态功能区 1986年 西部贫困县 受权 贫困村 涉农资金 十三五 上项目 先飞,习近平：在深度贫困地区脱贫攻坚座谈会上的讲话--新闻报道",6月23日，中共中央总书记、国家主席、中央军委主席习近平在山西太原市主持召开深度贫困地区脱贫攻坚座谈会并发表重要讲话。新华社记者庞兴雷摄在深度贫困地区脱贫攻坚座谈会上的讲话习近平今天，我们召开一个深度，习近平：在深度贫困地区脱贫攻坚座谈会上的讲话--新闻报道,,,2017/8/31,2017,people.com.cn,人民网,,,,,zh,中国,,
69116deb-afe4-4b97-a6d7-cf27aa82ddf0,习近平在2022年世界经济论坛视频会议的演讲（全文）--时政--人民网,http://politics.people.com.cn/n1/2022/0117/c1024-32333451.html,共同体意识 视频会议 经济复苏 世界经济发展 世界经济论坛 经济政策 经济社会 蛋糕 国际社会 小圈子,新华社北京1月17日电坚定信心 勇毅前行 共创后疫情时代美好世界——在2022年世界经济论坛视频会议的演讲（2022年1月17日）中华人民共和国主席习近平尊敬的施瓦布主席，女士们，先生们，朋友们：大家,,,2022/1/17,2022,people.com.cn,人民网,,,,,zh,中国,,
e003e451-3145-41eb-b4aa-bd3c7d12d849,习近平能源安全新战略的浙江探索--新闻报道-中国共产党新闻网, http://cpc.people.com.cn/n1/2019/0703/c419242-31209542.html,",习近平能源安全新战略的浙江探索--新闻报道",能源是国民经济和社会发展的重要基础，是习近平总书记一直关心、关注的重要领域。党的十八大后，面对能源供需格局新变化、国际能源发展新趋势，习近平总书记从保障国家能源安全的全局高度，提出“四个革命、一个合作，习近平能源安全新战略的浙江探索--新闻报道,,,2019/7/3,2019,people.com.cn,人民网,,,,,zh,中国,,
473d6235-e5bf-4571-9797-cf182176f74f,人民日报：推动新时代能源事业高质量发展--观点--人民网,http://opinion.people.com.cn/n1/2019/0813/c1003-31290821.html,,能源安全是关系国家经济社会发展的全局性、战略性问题，对国家繁荣发展、人民生活改善、社会长治久安至关重要。习近平同志2014年6月13日主持召开中央财经领导小组会议，就推动能源生产和消费革命提出5点,,,2019/8/13,2019,people.com.cn,人民网,,,,,zh,中国,,
a6fea0a0-b45e-4795-99ac-92e0a37c052e,习近平“5点要求”为能源生产和消费革命定“航标”--评论-人民网,http://cpc.people.com.cn/pinglun/big5/n/2014/0616/c241220-25156010.html,",习近平“5点要求”为能源生产和消费革命定“航标”--评论",中共中央总书记、国家主席、中央军委主席、中央财经领导小组组长习近平6月13日主持召开中央财经领导小组第六次会议，研究我国能源安全战略。习近平就推动能源生产和消费革命提出5点要求:第一，推动能源消费革命，习近平“5点要求”为能源生产和消费革命定“航标”--评论,,,2014/6/16,2014,people.com.cn,人民网,,,,,zh,中国,,
43fea4d8-03a3-412c-913e-8e905c72e8f5,习近平：中国将大力发展可再生能源--时政--人民网,http://politics.people.com.cn/n1/2021/1012/c1024-32251176.html,可再生能源 视频 达峰 能源结构调整 大力发展 生物多样性公约 风电 保障措施 国家主席 荒漠地区,国家主席习近平12日下午以视频方式出席在昆明举行的《生物多样性公约》第十五次缔约方大会领导人峰会并发表主旨讲话。习近平说：“为推动实现碳达峰、碳中和目标，中国将陆续发布重点领域和行业碳达峰实施方案和一,,,2021/10/12,2021,people.com.cn,人民网,,,,,zh,中国,,
fee8ee56-8f5c-4be6-95cc-8f4b1515a3a0,做优光伏产业?引领绿色发展,http://qh.people.com.cn/n2/2020/1027/c182775-34375806.html,光伏 青海 能源 习近平 清洁 产业 嘱托 创新 电投 西宁太阳能电力有限公司,龙羊峡850兆瓦水光互补光伏电站。国家电投黄河上游水电开发有限责任公司供图 10月深秋，天气渐凉、夜色渐暗，而位于西宁（国家级）经济技术开发区东川工业园区内的国家电投黄河上游水电开发有限,,,2020/10/27,2020,people.com.cn,人民网,,,,,zh,中国,,
